snapshot,event_id,commence,home,away,bookmaker,market,outcome,point,price,last_update
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,pmu_fr,h2h,Draw,,3.35,2026-09-13T10:53:29Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,pmu_fr,totals,Over,2.5,1.79,2026-09-13T10:53:29Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,pmu_fr,totals,Under,2.5,1.77,2026-09-13T10:53:29Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,leovegas_se,h2h,Lazio,,2.12,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,leovegas_se,h2h,Venezia,,3.15,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,leovegas_se,h2h,Draw,,3.35,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,leovegas_se,totals,Over,2.5,1.89,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,leovegas_se,totals,Under,2.5,1.88,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,betway,h2h,Lazio,,2.05,2026-09-13T10:53:52Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,betway,h2h,Venezia,,3.25,2026-09-13T10:53:52Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,betway,h2h,Draw,,3.4,2026-09-13T10:53:52Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,smarkets,h2h,Lazio,,2.12,2026-09-13T10:54:13Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,smarkets,h2h,Venezia,,3.6,2026-09-13T10:54:13Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,smarkets,h2h,Draw,,3.55,2026-09-13T10:54:13Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,smarkets,h2h_lay,Lazio,,2.2,2026-09-13T10:54:13Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,smarkets,h2h_lay,Venezia,,3.9,2026-09-13T10:54:13Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,smarkets,h2h_lay,Draw,,3.8,2026-09-13T10:54:13Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,pinnacle,h2h,Lazio,,2.09,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,pinnacle,h2h,Venezia,,3.5,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,pinnacle,h2h,Draw,,3.48,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,pinnacle,totals,Over,2.5,1.88,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,pinnacle,totals,Under,2.5,1.95,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,matchbook,h2h,Lazio,,1.97,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,matchbook,h2h,Venezia,,3.2,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,matchbook,h2h,Draw,,3.2,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,matchbook,h2h_lay,Lazio,,2.42,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,matchbook,h2h_lay,Venezia,,4.5,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,matchbook,h2h_lay,Draw,,4.5,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,matchbook,totals,Over,2.5,1.89,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,matchbook,totals,Under,2.5,1.96,2026-09-13T10:54:12Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,gtbets,h2h,Lazio,,2.12,2026-09-13T10:53:30Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,gtbets,h2h,Venezia,,3.49,2026-09-13T10:53:30Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,gtbets,h2h,Draw,,3.43,2026-09-13T10:53:30Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,gtbets,totals,Over,2.5,1.88,2026-09-13T10:53:30Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,gtbets,totals,Under,2.5,1.89,2026-09-13T10:53:30Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,betano_uk,h2h,Lazio,,2.05,2026-09-13T10:52:17Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,betano_uk,h2h,Venezia,,3.4,2026-09-13T10:52:17Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,betano_uk,h2h,Draw,,3.4,2026-09-13T10:52:17Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,betvictor,h2h,Lazio,,2.05,2026-09-13T10:53:44Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,betvictor,h2h,Venezia,,3.4,2026-09-13T10:53:44Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,betvictor,h2h,Draw,,3.4,2026-09-13T10:53:44Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,everygame,h2h,Lazio,,2.05,2026-09-13T10:53:03Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,everygame,h2h,Venezia,,3.35,2026-09-13T10:53:03Z
2026-09-13T1054,6fb54fd5b3da95e4f4bbef62b7022bd7,2026-09-19T18:45:00Z,Venezia,Lazio,everygame,h2h,Draw,,3.35,2026-09-13T10:53:03Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas,h2h,Fiorentina,,3.1,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas,h2h,Napoli,,2.15,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas,h2h,Draw,,3.3,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas,totals,Over,2.5,1.92,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas,totals,Under,2.5,1.8,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfred_uk,h2h,Fiorentina,,3.25,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfred_uk,h2h,Napoli,,2.2,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfred_uk,h2h,Draw,,3.4,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,unibet_uk,h2h,Fiorentina,,3.2,2026-09-13T10:53:30Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,unibet_uk,h2h,Napoli,,2.2,2026-09-13T10:53:30Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,unibet_uk,h2h,Draw,,3.3,2026-09-13T10:53:30Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,winamax_fr,h2h,Fiorentina,,2.9,2026-09-13T10:53:52Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,winamax_fr,h2h,Napoli,,2.0,2026-09-13T10:53:52Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,winamax_fr,h2h,Draw,,3.15,2026-09-13T10:53:52Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,paddypower,h2h,Fiorentina,,3.2,2026-09-13T10:53:09Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,paddypower,h2h,Napoli,,2.1,2026-09-13T10:53:09Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,paddypower,h2h,Draw,,3.3,2026-09-13T10:53:09Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,unibet_fr,h2h,Fiorentina,,3.1,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,unibet_fr,h2h,Napoli,,2.0,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,unibet_fr,h2h,Draw,,3.3,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,winamax_de,h2h,Fiorentina,,3.1,2026-09-13T10:52:28Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,winamax_de,h2h,Napoli,,2.1,2026-09-13T10:52:28Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,winamax_de,h2h,Draw,,3.4,2026-09-13T10:52:28Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betclic_fr,h2h,Fiorentina,,3.17,2026-09-13T10:52:40Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betclic_fr,h2h,Napoli,,2.12,2026-09-13T10:52:40Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betclic_fr,h2h,Draw,,3.32,2026-09-13T10:52:40Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,onexbet,h2h,Fiorentina,,3.42,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,onexbet,h2h,Napoli,,2.28,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,onexbet,h2h,Draw,,3.52,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,onexbet,totals,Over,2.5,2.04,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,onexbet,totals,Under,2.5,1.91,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,skybet,h2h,Fiorentina,,3.25,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,skybet,h2h,Napoli,,2.15,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,skybet,h2h,Draw,,3.3,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,tipico_de,h2h,Fiorentina,,3.3,2026-09-13T10:54:14Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,tipico_de,h2h,Napoli,,2.2,2026-09-13T10:54:14Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,tipico_de,h2h,Draw,,3.3,2026-09-13T10:54:14Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,tipico_de,totals,Over,2.5,1.9,2026-09-13T10:54:14Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,tipico_de,totals,Under,2.5,1.85,2026-09-13T10:54:14Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,sport888,h2h,Fiorentina,,3.2,2026-09-13T10:53:28Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,sport888,h2h,Napoli,,2.15,2026-09-13T10:53:28Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,sport888,h2h,Draw,,3.2,2026-09-13T10:53:28Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,williamhill,h2h,Fiorentina,,3.2,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,williamhill,h2h,Napoli,,2.15,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,williamhill,h2h,Draw,,3.2,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,williamhill,totals,Over,2.5,2.0,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,williamhill,totals,Under,2.5,1.75,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betsson,h2h,Fiorentina,,3.25,2026-09-13T10:53:31Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betsson,h2h,Napoli,,2.15,2026-09-13T10:53:31Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betsson,h2h,Draw,,3.4,2026-09-13T10:53:31Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betsson,totals,Over,2.5,1.95,2026-09-13T10:53:31Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betsson,totals,Under,2.5,1.82,2026-09-13T10:53:31Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,nordicbet,h2h,Fiorentina,,3.25,2026-09-13T10:52:27Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,nordicbet,h2h,Napoli,,2.15,2026-09-13T10:52:27Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,nordicbet,h2h,Draw,,3.4,2026-09-13T10:52:27Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,nordicbet,totals,Over,2.5,1.95,2026-09-13T10:52:27Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,nordicbet,totals,Under,2.5,1.82,2026-09-13T10:52:27Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,marathonbet,h2h,Fiorentina,,3.34,2026-09-13T10:53:53Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,marathonbet,h2h,Napoli,,2.23,2026-09-13T10:53:53Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,marathonbet,h2h,Draw,,3.44,2026-09-13T10:53:53Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,pinnacle,h2h,Fiorentina,,3.27,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,pinnacle,h2h,Napoli,,2.21,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,pinnacle,h2h,Draw,,3.42,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,pinnacle,totals,Over,2.5,1.99,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,pinnacle,totals,Under,2.5,1.85,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betway,h2h,Fiorentina,,3.1,2026-09-13T10:53:52Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betway,h2h,Napoli,,2.15,2026-09-13T10:53:52Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betway,h2h,Draw,,3.4,2026-09-13T10:53:52Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_eu,h2h,Fiorentina,,3.4,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_eu,h2h,Napoli,,2.24,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_eu,h2h,Draw,,3.4,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_eu,h2h_lay,Fiorentina,,3.65,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_eu,h2h_lay,Napoli,,2.38,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_eu,h2h_lay,Draw,,3.65,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,smarkets,h2h,Fiorentina,,3.35,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,smarkets,h2h,Napoli,,2.22,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,smarkets,h2h,Draw,,3.35,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,smarkets,h2h_lay,Fiorentina,,3.65,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,smarkets,h2h_lay,Napoli,,2.38,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,smarkets,h2h_lay,Draw,,3.65,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_uk,h2h,Fiorentina,,3.4,2026-09-13T10:54:15Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_uk,h2h,Napoli,,2.24,2026-09-13T10:54:15Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_uk,h2h,Draw,,3.4,2026-09-13T10:54:15Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_uk,h2h_lay,Fiorentina,,3.65,2026-09-13T10:54:15Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_uk,h2h_lay,Napoli,,2.38,2026-09-13T10:54:15Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,betfair_ex_uk,h2h_lay,Draw,,3.65,2026-09-13T10:54:15Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,boylesports,h2h,Fiorentina,,3.1,2026-09-13T10:53:30Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,boylesports,h2h,Napoli,,2.1,2026-09-13T10:53:30Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,boylesports,h2h,Draw,,3.3,2026-09-13T10:53:30Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas_se,h2h,Fiorentina,,3.15,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas_se,h2h,Napoli,,2.15,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas_se,h2h,Draw,,3.25,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas_se,totals,Over,2.5,1.89,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,leovegas_se,totals,Under,2.5,1.88,2026-09-13T10:54:12Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,livescorebet,h2h,Fiorentina,,3.1,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,livescorebet,h2h,Napoli,,2.12,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,livescorebet,h2h,Draw,,3.2,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,casumo,h2h,Fiorentina,,3.2,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,casumo,h2h,Napoli,,2.18,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,casumo,h2h,Draw,,3.3,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,casumo,totals,Over,2.5,1.88,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,casumo,totals,Under,2.5,1.87,2026-09-13T10:53:51Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,virginbet,h2h,Fiorentina,,3.1,2026-09-13T10:54:13Z
2026-09-13T1054,65acc2445541a5ed803ef0ce1a270097,2026-09-20T10:30:00Z,Fiorentina,Napoli,virginbet,h2h,Napoli,,2.12,2026-09-13T10:54:13Z
